iteracion,segundos,preparacion,indices,busqueda,comunicacion,consolidacion
50,9.229843440,2.739023655,2.070974337,4.123902270,0.086486671,0.203020432
51,10.556243859,2.740370691,2.071600932,5.449363666,0.086037896,0.202785803
52,9.587562563,2.738568821,2.071943458,4.482119427,0.086103959,0.202739693
53,9.737003690,2.739961377,2.071701037,4.631016141,0.086593124,0.202410392
54,12.419941505,2.736789191,2.070743827,7.317693910,0.086139954,0.202501851
55,12.368377251,2.737048902,2.069981734,7.266266250,0.086263250,0.202886205
56,11.428498493,2.740182048,2.071723442,6.322231058,0.086286982,0.202531005
57,12.081180888,2.739426027,2.069873120,6.976886274,0.086242733,0.202500282
58,16.408675605,2.738687299,2.070443878,11.305454630,0.086093091,0.202716835
59,22.672107341,2.740692216,2.072600343,17.564564397,0.086047381,0.202485625
60,19.520616443,2.739887606,2.073254740,14.412653287,0.086121220,0.202785232
61,21.799702834,2.741048485,2.072741389,16.690371098,0.086314263,0.202878297
62,21.725635452,2.743472194,2.072695081,16.614942142,0.086640444,0.202414168
63,126.561772754,2.739804313,2.070966596,121.456034246,0.086829828,0.202673637
64,24.072934427,2.742336284,2.070931826,18.964532992,0.086635767,0.202746724
65,40.493884331,2.743370331,2.073026600,35.382751764,0.086800902,0.202679433
66,40.746011708,2.743733040,2.072317834,35.634958762,0.086862715,0.202304699
67,165.502538976,2.741921773,2.070980618,160.394592267,0.086893852,0.202596893
68,33.119271386,2.746548746,2.070896613,28.006580930,0.086777996,0.202603595
69,59.110217950,2.742655220,2.071160401,54.001201573,0.086674022,0.202949857
70,63.268641865,2.741268306,2.073243128,58.159067645,0.086543629,0.202894369
71,173.500782013,2.746886239,2.070860278,168.387654989,0.086669759,0.203042197
72,961.019495760,2.743877214,2.073553788,955.906924069,0.086447617,0.202963860
73,149.306673398,2.742322537,2.073525295,144.195213279,0.086895884,0.203024265
74,67.654574879,2.741041417,2.070898839,62.547317472,0.086540604,0.203210946
75,120.556586270,2.743242850,2.073384960,115.445111015,0.086470912,0.202750379
76,53.553736607,2.743894174,2.073397682,48.441459703,0.086653093,0.202745308
77,125.037812159,2.740855508,2.071371711,119.930319432,0.086598339,0.203203252
78,112.907645406,2.743518248,2.073586339,107.795121500,0.086415888,0.203125565
79,335.910855520,2.742931738,2.073545577,330.798923650,0.086844197,0.203003470
80,974.310887061,2.742693435,2.073417062,969.199359144,0.086836578,0.202887102
81,5.150093737,2.741374697,2.074554548,0.131924897,0.016842325,0.181094926
82,5.148570760,2.740882036,2.074084075,0.131300556,0.016529347,0.181134839
83,5.148054146,2.739016551,2.073963847,0.131461468,0.016812660,0.181637821
84,410.480863338,2.742315668,2.073720530,405.370051907,0.086576103,0.202844527
85,140.543074762,2.740221560,2.071674023,135.435695462,0.086738060,0.202895616
86,410.760254749,2.741895410,2.071062379,405.651714121,0.086595975,0.203437615
87,5.151247731,2.742720489,2.073046742,0.131522510,0.016718388,0.181787973
88,5.152355811,2.742515679,2.073816135,0.131595802,0.017058167,0.181557277
89,950.410943762,2.742301767,2.073237836,945.299884983,0.086537822,0.203264488
90,5.153771717,2.744726090,2.074094246,0.131630177,0.016771345,0.181155615
91,970.109563824,2.742580162,2.073553481,964.997855588,0.086307300,0.203321050
92,971.060796071,2.745301190,2.071565023,965.948749842,0.086344328,0.203059638
93,5.152140680,2.745206122,2.071740112,0.131266315,0.016808453,0.181393843
94,5.149042972,2.741221561,2.072057539,0.131447462,0.017037859,0.181375425
95,5.148305315,2.741947054,2.071545719,0.131416665,0.016720390,0.181238615
96,986.852326577,2.741271581,2.072355758,981.743423105,0.086684651,0.202813195
97,987.285535345,2.744742196,2.073954315,982.171739740,0.086735053,0.202757665
98,973.292206813,2.741700327,2.071586577,968.183556956,0.086725483,0.202845302
99,5.154226127,2.745354435,2.073307060,0.131478367,0.016798986,0.181891915
100,5.151778852,2.742553070,2.074084130,0.131858407,0.016954905,0.181382248
101,5.144430419,2.738758954,2.071567450,0.131055799,0.016649052,0.181302334
102,5.143277305,2.736847338,2.071775608,0.131194960,0.016731597,0.181448218
103,5.144340302,2.738598806,2.071388281,0.131124999,0.016677027,0.181308071
104,5.144775271,2.737645669,2.072426946,0.131208135,0.016780106,0.181558503
105,5.145081815,2.738954016,2.071602157,0.131225816,0.016912455,0.181352673
106,5.147798386,2.737489493,2.073545903,0.131607820,0.017309111,0.181861947
107,5.150322127,2.742236547,2.073297985,0.131161458,0.016652959,0.181731342
108,5.150142756,2.744349733,2.071320084,0.131125109,0.016742493,0.181318965
109,1003.448320004,2.741304580,2.070716787,998.340960636,0.086392256,0.203329115
110,1005.358771375,2.747007545,2.071511818,1000.244228228,0.086784618,0.203350357
111,5.154767658,2.744033883,2.075547192,0.132043564,0.016806669,0.181354194
112,5.144864353,2.739316978,2.071350000,0.131254967,0.016850843,0.181290811
113,5.145764881,2.738824936,2.071885513,0.131414342,0.016871802,0.181400729
114,5.144978451,2.739038570,2.071656805,0.131156494,0.016627015,0.181436297
115,5.146756168,2.739155186,2.072120645,0.131441398,0.017023931,0.181213736
116,5.146869935,2.741019189,2.071492963,0.131215259,0.016868061,0.181117096
117,5.147970664,2.740482524,2.071814526,0.131477109,0.017015064,0.181483759
118,5.148563855,2.741886142,2.071325069,0.131421863,0.017032261,0.181496604
119,5.149467299,2.739722816,2.074327227,0.132061084,0.016939102,0.181663505
120,5.148331447,2.740319305,2.073386214,0.131192216,0.016743010,0.181390033
121,5.147003229,2.739617830,2.072776098,0.131374035,0.016841927,0.181292649
122,5.149533477,2.741289317,2.073408600,0.131136428,0.016923095,0.181701763
123,5.151072166,2.744238433,2.071897831,0.131439103,0.016826893,0.181678552
124,5.148773631,2.743049588,2.071010595,0.131260477,0.016854462,0.180930998
125,5.147112043,2.740103496,2.071400122,0.131340836,0.016908836,0.181321730
126,5.147588277,2.740994883,2.071753229,0.131276153,0.016614023,0.181076015
127,5.148690023,2.741650834,2.073414252,0.131110160,0.016611731,0.181116809
128,5.150894795,2.741623824,2.073485389,0.131753880,0.016856155,0.181826454
129,5.151430361,2.744076219,2.072793636,0.131226097,0.016789273,0.181072140
130,5.151729491,2.742159198,2.073114921,0.131638062,0.017125983,0.181899645
131,5.150032710,2.744112735,2.071474335,0.131136897,0.016636207,0.181328420
132,5.144258231,2.738026577,2.071804237,0.131277818,0.016635476,0.181371238
133,5.145167651,2.739625922,2.071322440,0.131105800,0.016749083,0.181467339
134,5.144982171,2.739437869,2.071267803,0.131154922,0.016866577,0.180914653
135,5.151340227,2.743600745,2.073182392,0.131370649,0.016615502,0.181413344
136,5.151031000,2.740687938,2.074005768,0.131550264,0.017175968,0.181759839
137,5.150003841,2.742546850,2.073363570,0.131126690,0.016784566,0.181349070
138,5.151008845,2.741870122,2.074870322,0.131223514,0.016648545,0.181215198
139,5.145611779,2.740232687,2.071248206,0.131176601,0.016756484,0.181276963
140,5.145579594,2.738672725,2.071946328,0.131307554,0.016899212,0.181456133
141,5.145297976,2.739028001,2.071445871,0.131183601,0.016860677,0.181474515
142,5.151833889,2.739049584,2.077552994,0.131803581,0.016921253,0.181347452
143,5.149290274,2.741686777,2.073647896,0.131099163,0.016639172,0.181220179
144,5.148116523,2.741380732,2.072251751,0.131375441,0.016730149,0.181126426
145,5.145299531,2.739169214,2.071320158,0.131345990,0.016682795,0.181271263
146,5.148273685,2.739568156,2.073286067,0.131202446,0.016825091,0.181728020
147,5.150231228,2.742343022,2.073290682,0.131291486,0.016953571,0.181241723
148,5.151771745,2.743424110,2.073575113,0.131281954,0.016718124,0.181378098
149,5.155807354,2.746282751,2.073048901,0.131617741,0.017118066,0.181701823
150,5.154265388,2.745617260,2.072987079,0.131331309,0.016970535,0.181720055
151,5.152515679,2.743507719,2.072898194,0.131465144,0.016920504,0.181644776
152,5.151358418,2.742433584,2.073596298,0.131246154,0.016884580,0.181197335
153,5.152363119,2.744416335,2.072917587,0.131259632,0.016875929,0.181250468
154,5.150389480,2.745118220,2.071195376,0.130980113,0.016682489,0.181437122
155,5.145491877,2.739191816,2.071495624,0.131220388,0.016950017,0.181273670
156,5.147843119,2.742405741,2.070912291,0.131131943,0.016610188,0.181262827
157,5.147024002,2.740391244,2.070945065,0.131366202,0.016958500,0.181450937
158,5.151305785,2.742934100,2.074269206,0.131141087,0.016781477,0.181204928
159,5.151007470,2.741691473,2.074015662,0.131418296,0.017015316,0.181485171
160,5.149309886,2.742141764,2.072770212,0.131246698,0.016813366,0.181237850
161,5.149616214,2.740934801,2.073070436,0.131384069,0.016843006,0.181548431
162,5.148765330,2.743147774,2.071243870,0.131231659,0.016525164,0.181183609
163,5.147525436,2.740902670,2.071733812,0.131242580,0.017071987,0.181312628
164,5.147867374,2.742275823,2.071226868,0.131232977,0.016902156,0.181258898
165,5.149447707,2.739634034,2.074717328,0.131258380,0.016907601,0.181722048
166,5.148871618,2.741129047,2.073486579,0.131176103,0.016734516,0.181134005
167,5.149531165,2.740564680,2.073805557,0.131287884,0.016860765,0.181540890
168,5.150075920,2.742056265,2.073091313,0.131246976,0.016765507,0.181834794
169,5.150946337,2.741806317,2.073268200,0.131652076,0.017217368,0.181502222
170,5.145505853,2.740412223,2.071321947,0.131105504,0.016638987,0.181202482
171,5.145574146,2.738531786,2.071651399,0.131450292,0.016916479,0.181628798
172,5.145135084,2.739214462,2.071185345,0.131219180,0.016803622,0.181259688
173,5.152450991,2.741026316,2.075761371,0.131789482,0.016846906,0.181890765
174,5.149177980,2.742212212,2.073475347,0.131237840,0.016537403,0.180829088
175,5.149172907,2.740827982,2.073287924,0.131186398,0.017057705,0.181635471
176,5.149857724,2.741715634,2.074110906,0.131136004,0.016614905,0.181227510
177,5.150906197,2.745515878,2.071037795,0.131150335,0.016895663,0.181289274
178,5.149212431,2.742863626,2.071573812,0.131294877,0.016754164,0.181242791
179,5.150145057,2.742885025,2.071550059,0.131407407,0.017004268,0.181500474
180,5.152172350,2.745294163,2.071878415,0.131362631,0.016659160,0.181423353
181,5.153567970,2.746052196,2.073629709,0.131051846,0.016655535,0.181078128
182,5.150430851,2.741201502,2.073105962,0.131572723,0.017071641,0.181640503
183,5.151268096,2.743305659,2.072988608,0.131262792,0.016818629,0.181307497
184,5.148476889,2.742284312,2.071803685,0.131232515,0.017000324,0.181187186
185,5.154075110,2.745784367,2.073107915,0.131434270,0.016720890,0.181558907
186,5.153737579,2.743706893,2.073947741,0.131539947,0.017129472,0.181571298
187,5.151636156,2.743121320,2.073487998,0.131163420,0.016766235,0.181160774
188,5.153082274,2.743959447,2.072794932,0.131572090,0.017315604,0.181249626
189,5.146551238,2.741920331,2.071190612,0.131009265,0.016547984,0.181032352
190,5.149141167,2.739774807,2.073900276,0.131612783,0.017038627,0.181727321
191,5.150046461,2.742892729,2.073232477,0.131261521,0.016660140,0.180917560
192,5.154472389,2.741324089,2.073423893,0.131625516,0.017084538,0.184297353
193,5.149671133,2.742792404,2.071867148,0.131428828,0.016578613,0.181191838
194,5.148298531,2.740898465,2.071895350,0.131860684,0.016981837,0.181020290
195,5.148562337,2.741929476,2.071889263,0.131113551,0.016826931,0.181279685
196,5.151464950,2.741686339,2.074691041,0.131274299,0.017089149,0.181717625
197,5.148732660,2.741218375,2.073616220,0.131065050,0.016647576,0.181281805
198,5.149136121,2.739884893,2.074201987,0.131344316,0.016834779,0.181315350
199,5.149855925,2.741464702,2.073530318,0.131256456,0.016716331,0.181854000
200,5.150230322,2.741701007,2.073207578,0.131749854,0.016849742,0.181354440
201,5.149391242,2.743420482,2.071359587,0.131171087,0.016752803,0.181611321
202,5.145890617,2.738348874,2.072009983,0.131426877,0.017042783,0.181398291
203,5.146210610,2.739890712,2.071382849,0.131194776,0.016773823,0.181477788
204,5.152256582,2.743006076,2.073835234,0.131536549,0.016783385,0.181755899
205,5.152618477,2.743773680,2.073336333,0.131343185,0.016868626,0.181842495
206,5.152727540,2.743254798,2.073618352,0.131644172,0.017145592,0.181313476
207,5.153965723,2.744852514,2.073264210,0.131448725,0.016864821,0.181781793
208,5.157046528,2.751339708,2.070907244,0.131163720,0.016695219,0.181400391
209,5.146907238,2.739879028,2.071320286,0.131344515,0.017133341,0.181441093
210,5.146794197,2.741712398,2.070902090,0.131410090,0.016640903,0.180733810
211,5.149409589,2.742312215,2.071993881,0.131223423,0.016876469,0.181370438
212,5.151048670,2.743687136,2.073196965,0.131176464,0.016848625,0.181167378
213,5.148670526,2.739545607,2.073608338,0.131531971,0.016992595,0.181396863
214,5.151236539,2.742858176,2.073418250,0.131271087,0.016770523,0.181223908
215,5.155662753,2.743552194,2.072594590,0.131429901,0.016948437,0.184267021
216,5.149099841,2.741397060,2.073989442,0.131130726,0.016707754,0.181525700
217,5.151201181,2.743487860,2.073419324,0.131253873,0.016709361,0.181283326
218,5.152674601,2.742445134,2.074116524,0.131648061,0.017083577,0.181758578
219,5.152007381,2.743868391,2.073916371,0.131167611,0.016714938,0.181069548
220,5.148835492,2.740923825,2.072151157,0.131397172,0.017009736,0.181653080
221,5.148475201,2.741711261,2.072043453,0.131186684,0.016946362,0.181256564
222,5.151235025,2.743492464,2.071978025,0.131518758,0.016906552,0.181579472
223,5.153266748,2.743572953,2.074606172,0.131469321,0.017026462,0.181399740
224,5.149754251,2.741854992,2.073462701,0.131161484,0.016670693,0.181350030
225,5.152155735,2.742535574,2.073977834,0.131609492,0.017159142,0.181397807
226,5.151760574,2.743643762,2.073431785,0.131145723,0.016959899,0.181434274
227,5.155713575,2.745542842,2.073683506,0.131838249,0.017269144,0.181790865
228,5.154775541,2.746372316,2.073230386,0.131209146,0.016840836,0.181812262
229,5.156390114,2.745816558,2.073805791,0.131965235,0.017217501,0.181428200
230,5.157034705,2.748686995,2.072098189,0.131567272,0.017035140,0.181356721
231,5.154462894,2.748077673,2.071602428,0.131177281,0.016694159,0.181649648
232,5.148900783,2.742181791,2.071642472,0.131402163,0.017062962,0.181044322
233,5.148931301,2.742408625,2.071093331,0.131322181,0.016862873,0.181619031
234,5.149716445,2.742618156,2.071551249,0.131263220,0.016957026,0.181313138
235,5.149663647,2.741810518,2.073422461,0.131088708,0.016633112,0.181404362
236,5.150827576,2.741732004,2.073467919,0.131527105,0.016958651,0.181511928
237,5.152754093,2.743891898,2.073508222,0.131294776,0.017051019,0.181490992
238,5.152955326,2.744285956,2.073149242,0.131479633,0.017067700,0.181237186
239,5.150889813,2.745334970,2.071396681,0.131119129,0.016511121,0.181184424
240,5.148254845,2.740219142,2.071957388,0.131777717,0.017216691,0.181166109
