iteracion,segundos,preparacion,indices,busqueda,comunicacion,consolidacion
65,32.514178113,1.414859684,2.071552347,28.731420776,0.087020758,0.203115798
66,32.059014302,1.418778661,2.071784043,28.272194247,0.086889445,0.203593184
67,93.702686603,1.412984713,2.072203258,89.920899327,0.087149073,0.203542432
68,18.253409686,1.414162621,2.071874305,14.472200174,0.086588312,0.202810484
69,42.544054675,1.412389148,2.071895263,38.764285378,0.086905149,0.202774030
70,40.367534872,1.414128119,2.072083868,36.585475456,0.087104604,0.202999894
71,95.608283347,1.411487080,2.072756135,91.828155237,0.086769681,0.203275149
72,553.154671297,1.417954880,2.072635394,549.368017270,0.086748203,0.203571426
73,96.067758836,1.414786857,2.072456789,92.284309546,0.086687230,0.203672938
74,50.566531480,1.415107256,2.072632221,46.782721913,0.086741944,0.203625676
75,68.459437308,1.413604584,2.073158647,64.676339953,0.087224096,0.203276718
76,37.637258028,1.414545140,2.077035442,33.849086223,0.086954087,0.203548784
77,74.299031645,1.418375759,2.073232615,70.511167414,0.086820725,0.203362218
78,74.292679990,1.414918812,2.072668186,70.508788067,0.086550895,0.203830130
79,191.395439835,1.415617652,2.075752048,187.607427761,0.087105897,0.203002443
80,492.356256998,1.415893908,2.072585242,488.571507770,0.086881022,0.203442508
81,3.750809608,1.419100259,2.072082153,0.055144898,0.017068567,0.181572706
82,3.746649189,1.414200337,2.072755145,0.055089085,0.017109813,0.181682594
83,3.747130330,1.415395078,2.071940199,0.055053441,0.017089784,0.181556450
84,234.768351771,1.416455592,2.071921767,230.983898890,0.086949079,0.203314258
85,99.977441333,1.414348474,2.072922487,96.194351775,0.086698806,0.203396402
86,235.047962187,1.415370257,2.072723659,231.262347063,0.087212518,0.204243107
87,3.748018067,1.414427257,2.073581494,0.055107359,0.017096152,0.181874664
88,3.746462556,1.413226796,2.073306414,0.054871818,0.017279894,0.181745073
89,475.629598286,1.412532587,2.073173346,471.846970548,0.087195228,0.203845071
90,3.747127878,1.416293930,2.071892737,0.055052899,0.017156349,0.180968105
91,487.241752603,1.412496623,2.072384583,483.459995440,0.086958363,0.203626568
92,487.801369869,1.418431659,2.073985729,484.012404086,0.087224878,0.203525767
93,3.743172422,1.411736348,2.072493836,0.055125325,0.017114289,0.180807455
94,3.746832476,1.414242460,2.072384658,0.055168055,0.017169755,0.181842964
95,3.745814192,1.414376147,2.072059669,0.055108519,0.017261674,0.181190974
96,505.006849365,1.414607117,2.071878059,501.223639160,0.086940221,0.203765926
97,495.690200969,1.417681480,2.072577487,491.903005104,0.087341281,0.203349586
98,488.729080287,1.415764669,2.072530397,484.944181547,0.086830229,0.203744493
99,3.750066783,1.417640619,2.072248575,0.054913649,0.017188051,0.182087680
100,3.748936851,1.416839993,2.071951560,0.055064481,0.017098497,0.181721975
101,3.750691696,1.417380305,2.074079861,0.054967977,0.017935821,0.181325047
102,3.744190113,1.413078192,2.072337558,0.055118417,0.016970173,0.181118114
103,3.746986601,1.414498776,2.072412718,0.055178474,0.017181154,0.181480509
104,3.747329218,1.414899657,2.072233904,0.054912080,0.017229703,0.182261299
105,3.746362386,1.412664860,2.074822258,0.054914422,0.017348061,0.181764108
106,3.746076835,1.414594404,2.072257579,0.054818267,0.017075447,0.181877442
107,3.748058798,1.415621409,2.072464822,0.054962810,0.017135466,0.182016518
108,3.749292921,1.417055855,2.071814742,0.055003520,0.017396907,0.182004648
109,504.171475174,1.417984787,2.073020921,500.383278637,0.087258470,0.203930707
110,504.608299035,1.413781345,2.072106003,500.825861730,0.086889526,0.203651435
111,3.749852261,1.416523917,2.072975160,0.054983766,0.017199775,0.182156069
112,3.749888953,1.417301648,2.072344215,0.054946592,0.017289733,0.181974732
113,3.748379129,1.416698639,2.071816605,0.054932315,0.017125322,0.181957852
114,3.748141835,1.415834396,2.073788200,0.055019046,0.017635671,0.181195215
115,3.743033647,1.410506656,2.072714237,0.054899768,0.017095285,0.182172933
116,3.744536099,1.412846828,2.072606487,0.054965730,0.017208680,0.181087770
117,3.748351915,1.415188898,2.072408448,0.054977819,0.017279215,0.182272735
118,3.745872925,1.414077729,2.072367090,0.054995050,0.017299880,0.181192125
119,3.745578017,1.413206605,2.072409236,0.054985959,0.017354502,0.181507134
120,3.747063265,1.415479755,2.072614394,0.054802347,0.017132409,0.181057482
121,3.744216269,1.412335276,2.072597697,0.054941786,0.017339652,0.181267288
122,3.746929273,1.413943328,2.072593043,0.054871190,0.017171518,0.182231844
123,3.749565607,1.416899147,2.072773929,0.055064668,0.017260506,0.181624913
124,3.744212626,1.411805274,2.072837918,0.054922925,0.017342680,0.181133503
125,3.747099912,1.413743848,2.072962207,0.055045431,0.017129391,0.182336121
126,3.746777409,1.414469844,2.073108049,0.054876709,0.017325717,0.181192235
127,3.745716635,1.413322173,2.072846606,0.054908565,0.017303901,0.181304817
128,3.747384885,1.413779189,2.074732028,0.054943722,0.017390935,0.181848638
129,3.742851717,1.410905652,2.072468323,0.054783374,0.017086659,0.182015999
130,3.746732611,1.414847150,2.071986135,0.055129663,0.017101063,0.181799176
131,3.744764378,1.413448485,2.072262536,0.055133027,0.017005310,0.181619208
132,3.744461724,1.411938175,2.072657782,0.055170579,0.016982717,0.181569863
133,3.747413958,1.412340485,2.075747881,0.055120117,0.017643581,0.181800606
134,3.746844165,1.414946945,2.072245743,0.055205510,0.016905794,0.181785047
135,3.749537120,1.416928680,2.072320906,0.055099114,0.017197474,0.182009001
136,3.751756969,1.418931510,2.072782375,0.055209723,0.017199185,0.181867979
137,3.749357127,1.416894444,2.072293623,0.055121350,0.017310862,0.181668099
138,3.747914340,1.415159925,2.072708025,0.055176475,0.017264867,0.181715731
139,3.752502726,1.419247212,2.073300582,0.055101367,0.017148161,0.182134645
140,3.747516978,1.414569321,2.072568242,0.055285399,0.017131132,0.182247703
141,3.747565257,1.414623239,2.072548010,0.055044792,0.017288312,0.182190815
142,3.745869543,1.412976375,2.072806067,0.055001787,0.017150454,0.182073004
143,3.748817289,1.416523110,2.073023366,0.054917930,0.017133537,0.181209668
144,3.747154738,1.413893745,2.072524249,0.055039343,0.017200177,0.182386040
145,3.745907668,1.414215842,2.072667654,0.054784144,0.017249068,0.180962210
146,3.746456122,1.414605614,2.072871393,0.054981119,0.017173877,0.181110913
147,3.746686049,1.414190657,2.072908099,0.054975024,0.017337250,0.181262373
148,3.748423971,1.415496863,2.072583929,0.055065142,0.017244457,0.182079375
149,3.745006809,1.412353317,2.072852349,0.055124918,0.017289783,0.181308878
150,3.747214857,1.413800044,2.073791615,0.054954628,0.017278590,0.181528720
151,3.746484328,1.414336386,2.072674915,0.055064746,0.017267575,0.181274211
152,3.748491980,1.413169250,2.074729846,0.055006640,0.017396360,0.182236293
153,3.745299557,1.413703668,2.072614683,0.054964212,0.017250177,0.181005906
154,3.751718087,1.414672062,2.074430282,0.055039963,0.017352454,0.183140767
155,3.748987051,1.414296202,2.075336037,0.055115508,0.017824926,0.181667975
156,3.748446235,1.416248559,2.072686067,0.055064040,0.017164428,0.181894533
157,3.747418122,1.415821474,2.072067549,0.055106534,0.016931765,0.181728967
158,3.749189487,1.416747715,2.072649615,0.054938878,0.017345056,0.181620952
159,3.750346218,1.417402412,2.072283412,0.054950066,0.017325378,0.181862643
160,3.748646113,1.415559518,2.074167686,0.055171855,0.017682648,0.181058725
161,3.743957027,1.413162010,2.072214623,0.054885759,0.016999180,0.181322226
162,3.746986736,1.414907315,2.072792880,0.054999637,0.017136992,0.181014913
163,3.745384636,1.412927370,2.072349717,0.054871148,0.017286058,0.182245976
164,3.748038824,1.414573693,2.073253943,0.054969510,0.017449249,0.181659366
165,3.746379122,1.414274910,2.071990416,0.054909430,0.017211863,0.182143363
166,3.748993049,1.413560902,2.075855591,0.054952793,0.017807994,0.181827994
167,3.746760443,1.415084927,2.072339456,0.055057495,0.016955447,0.181913918
168,3.748361479,1.415613933,2.072711934,0.055113892,0.017112100,0.181818272
169,3.749319242,1.417731153,2.071862766,0.055116386,0.017262931,0.181484468
170,3.748168479,1.415637911,2.072412457,0.055119326,0.017161565,0.181769513
171,3.749044922,1.416310682,2.072503920,0.055099274,0.017195767,0.181897121
172,3.751098329,1.419003447,2.072097773,0.055081629,0.017164091,0.181812362
173,3.747842209,1.416042886,2.071837950,0.055088197,0.017276714,0.181891240
174,3.752926195,1.419740234,2.072778387,0.055088428,0.017285255,0.182044978
175,3.747560382,1.414767365,2.072656932,0.055101127,0.017458067,0.181617492
176,3.750175133,1.417190123,2.072510859,0.055117888,0.017315583,0.181835891
177,3.745474480,1.413462655,2.072120989,0.055128531,0.017245325,0.181751526
178,3.750412454,1.417839640,2.072433985,0.055052163,0.017258191,0.181825290
179,3.745787961,1.413387436,2.072072670,0.055150323,0.017255737,0.181990088
180,3.749713585,1.416958081,2.072408896,0.055156826,0.017311804,0.181842055
181,3.747496170,1.415589329,2.072238986,0.054851494,0.017090903,0.181764593
182,3.750393948,1.415525358,2.072238864,0.057457406,0.017070812,0.182078605
183,3.746451876,1.415112295,2.071767898,0.054800360,0.017072432,0.181777665
184,3.745685971,1.414347852,2.071874383,0.054879398,0.017175633,0.181564492
185,3.747721377,1.416269941,2.072026074,0.054694417,0.017190113,0.181733455
186,3.750510916,1.417470458,2.073109230,0.054689208,0.017238118,0.181987104
187,3.748065867,1.416097437,2.072168719,0.054778648,0.017125447,0.181953127
188,3.742329246,1.410915924,2.072773172,0.054574948,0.016990708,0.181585628
189,3.743583042,1.412802407,2.072096775,0.054814909,0.017086946,0.181223422
190,3.742195746,1.410409157,2.072314343,0.054693912,0.017348885,0.181402373
191,3.744423900,1.411535904,2.073676652,0.054670046,0.017226910,0.181265195
192,3.746070647,1.413903464,2.072901168,0.054860781,0.017224728,0.181257813
193,3.742805161,1.408840763,2.074530359,0.054801303,0.017313802,0.181552009
194,3.743737299,1.411909351,2.072447812,0.054686212,0.017268010,0.181381595
195,3.743400137,1.412107738,2.072611035,0.054707575,0.017150536,0.181042901
196,3.746186864,1.412066975,2.075225870,0.054537253,0.017672451,0.181981089
197,3.744425610,1.413595535,2.072058689,0.054630224,0.016939055,0.181823086
198,3.745895878,1.413514847,2.072782605,0.054702836,0.017009402,0.181760890
199,3.746900717,1.413963054,2.072712833,0.054799645,0.017550926,0.181719755
200,3.746590253,1.414727432,2.071978086,0.054763595,0.017345228,0.181942027
201,3.751821264,1.416619740,2.073881586,0.054819437,0.017640774,0.181757354
202,3.746404338,1.414615096,2.071807385,0.054836743,0.017200150,0.181880353
203,3.743392577,1.411887585,2.072387909,0.054777894,0.016851550,0.181394247
204,3.743998030,1.411129005,2.072251758,0.056415180,0.017217494,0.181169548
205,3.748591036,1.416584352,2.072505711,0.055134974,0.017287462,0.181236684
206,3.746262744,1.413947768,2.072347936,0.055183432,0.017284906,0.181282521
207,3.748483320,1.416299138,2.071969303,0.055159463,0.017226938,0.181955791
208,3.746736163,1.414635983,2.072396272,0.055238791,0.017315169,0.181102489
209,3.745590666,1.413312792,2.071956083,0.055082139,0.017252254,0.182132486
210,3.750138548,1.417513642,2.072343981,0.055163165,0.017278630,0.182068416
211,3.747310782,1.414814897,2.072732758,0.055167867,0.017237740,0.181416916
212,3.747349238,1.414978676,2.072568641,0.055232795,0.017244750,0.181261903
213,3.746048910,1.414117983,2.072286836,0.055108606,0.017091221,0.181359895
214,3.746180374,1.414130589,2.072766007,0.055212964,0.017083388,0.180907276
215,3.750088458,1.417867917,2.072712225,0.055209018,0.017303136,0.181127289
216,3.746793431,1.413981425,2.072295832,0.055077484,0.017217797,0.182145234
217,3.746253830,1.413895549,2.072829322,0.055124441,0.017265342,0.181292295
218,3.746963588,1.414419936,2.072836578,0.055076726,0.017600918,0.182086117
219,3.747969130,1.416308733,2.072250976,0.054789781,0.017044222,0.182060262
220,3.747405158,1.414481411,2.072698855,0.055010923,0.017111454,0.182332331
221,3.748101519,1.414504941,2.073022239,0.055121590,0.017428993,0.181858972
222,3.747784925,1.415538045,2.072400851,0.054919071,0.017286880,0.181710512
223,3.752759390,1.418302511,2.074206047,0.055034184,0.017986511,0.182511028
224,3.746441787,1.414299903,2.072257868,0.054833632,0.017232487,0.182171859
225,3.745246874,1.413023893,2.072670411,0.054960549,0.017324150,0.181350893
226,3.747079610,1.414667368,2.072129217,0.054970976,0.017244259,0.182125641
227,3.744671129,1.413273617,2.071751798,0.054935760,0.017238372,0.181312028
228,3.745961067,1.413896336,2.072255986,0.054942878,0.017372276,0.182727133
229,3.747688777,1.415550592,2.072431216,0.054907631,0.017008114,0.181940043
230,3.744280680,1.413055152,2.072038321,0.055039488,0.017067995,0.181410194
231,3.746146712,1.412601444,2.072999964,0.055009526,0.017175351,0.182160809
232,3.748569598,1.416373728,2.072873620,0.054685336,0.017281882,0.181231433
233,3.745386297,1.413797183,2.072552814,0.054913723,0.017101025,0.181058358
234,3.745974921,1.412917813,2.072978870,0.054794176,0.017172132,0.182127998
235,3.742889771,1.411299222,2.072575074,0.054733543,0.017365486,0.181158352
236,3.744362249,1.411641423,2.072673635,0.054716354,0.017228410,0.182172494
237,3.746906510,1.412009149,2.076094048,0.054636549,0.017448460,0.181996120
238,3.748577526,1.416537985,2.072614836,0.054750829,0.017172020,0.181897505
239,3.743820466,1.412449659,2.071884630,0.054696675,0.017122080,0.181913773
240,3.746582403,1.414155610,2.072683549,0.054714057,0.017197861,0.182009142
