iteracion,segundos,preparacion,indices,busqueda,comunicacion,consolidacion
44,6.636261361,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
45,7.257378141,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
46,7.527396352,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
47,7.545789038,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
48,7.123080557,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
49,9.402105311,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
50,8.650927194,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
51,9.970630806,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
52,9.003731512,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
53,9.153313799,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
54,11.837837287,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
55,11.785989886,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
56,10.848499717,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
57,11.493203671,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
58,15.856704145,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
59,22.114244500,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
60,18.929589800,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
61,21.239500840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
62,21.156771651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
63,125.969870324,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
64,23.498286819,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
65,39.926631730,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
66,40.170968713,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
67,164.899714539,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
68,32.538324739,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
69,58.515153863,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
70,62.674454825,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
71,172.877888436,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
72,960.372962526,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
73,148.648972699,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
74,67.046109050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
75,119.917907641,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
76,52.958449763,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
77,124.474713929,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
78,112.334375549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
79,335.258811114,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
80,973.376811731,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
81,4.647023551,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
82,4.646370981,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
83,4.646766278,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
84,409.877252757,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
85,139.923998777,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
86,411.051402162,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
87,4.647940839,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
88,4.648397402,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
89,948.769312844,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
90,4.649159886,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
91,969.321049081,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
92,970.207790420,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
93,4.645768895,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
94,4.647634937,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
95,4.649327622,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
96,986.218751518,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
